foodId,servingSize,servingSizeUnit,householdServingFullText
2342032,189,Quantity not specified,Quantity not specified
2342033,189,Quantity not specified,Quantity not specified
2342033,252,1 cup,1 cup
2342034,252,1 cup,1 cup
2342034,189,Quantity not specified,Quantity not specified
2342035,252,1 cup,1 cup
2342035,189,Quantity not specified,Quantity not specified
2342036,252,1 cup,1 cup
2342036,189,Quantity not specified,Quantity not specified
2342037,202,Quantity not specified,Quantity not specified
2342037,162,1 cup,1 cup
2342038,202,Quantity not specified,Quantity not specified
2342038,162,1 cup,1 cup
2342039,220,Quantity not specified,Quantity not specified
2342039,220,1 cup,1 cup
2342040,217,Quantity not specified,Quantity not specified
2342040,217,1 cup,1 cup
2342041,217,1 cup,1 cup
2342041,217,Quantity not specified,Quantity not specified
2342042,249,1 cup,1 cup
2342042,311,Quantity not specified,Quantity not specified
2342043,249,1 cup,1 cup
2342043,311,Quantity not specified,Quantity not specified
2342044,311,Quantity not specified,Quantity not specified
2342044,249,1 cup,1 cup
2342045,249,1 cup,1 cup
2342045,311,Quantity not specified,Quantity not specified
2342046,311,Quantity not specified,Quantity not specified
2342046,249,1 cup,1 cup
2342047,311,Quantity not specified,Quantity not specified
2342047,249,1 cup,1 cup
2342048,202,Quantity not specified,Quantity not specified
2342048,162,1 cup,1 cup
2342049,162,1 cup,1 cup
2342049,202,Quantity not specified,Quantity not specified
2342050,249,1 cup,1 cup
2342050,311,Quantity not specified,Quantity not specified
2342051,311,Quantity not specified,Quantity not specified
2342051,249,1 cup,1 cup
2342052,202,Quantity not specified,Quantity not specified
2342052,103,1 cabbage roll,1 cabbage roll
2342052,162,1 cup,1 cup
2342053,21,1 roll,1 roll
2342053,202,Quantity not specified,Quantity not specified
2342053,162,1 cup,1 cup
2342054,249,1 cup,1 cup
2342054,311,Quantity not specified,Quantity not specified
2342055,311,Quantity not specified,Quantity not specified
2342055,249,1 cup,1 cup
2342056,311,Quantity not specified,Quantity not specified
2342056,249,1 cup,1 cup
2342057,311,Quantity not specified,Quantity not specified
2342057,249,1 cup,1 cup
2342058,249,1 cup,1 cup
2342058,311,Quantity not specified,Quantity not specified
2342059,249,1 cup,1 cup
2342059,311,Quantity not specified,Quantity not specified
2342060,217,Quantity not specified,Quantity not specified
2342060,217,1 cup,1 cup
2342061,217,1 cup,1 cup
2342061,217,Quantity not specified,Quantity not specified
2342062,250,Quantity not specified,Quantity not specified
2342062,1260,"1 pie, any size","1 pie, any size"
2342062,250,1 individual pie,1 individual pie
2342062,210,"1 slice, any size","1 slice, any size"
2342062,10,1 cubic inch,1 cubic inch
2342062,200,1 cup,1 cup
2342063,249,1 cup,1 cup
2342063,187,Quantity not specified,Quantity not specified
2342064,249,1 cup,1 cup
2342064,187,Quantity not specified,Quantity not specified
2342065,250,"1 pepper (3-1/2"" x 3-1/2"" x 2"")","1 pepper (3-1/2"" x 3-1/2"" x 2"")"
2342065,250,Quantity not specified,Quantity not specified
2342066,202,Quantity not specified,Quantity not specified
2342066,162,1 cup,1 cup
2342067,202,Quantity not specified,Quantity not specified
2342067,162,1 cup,1 cup
2342068,301,Quantity not specified,Quantity not specified
2342068,241,1 cup,1 cup
2342069,162,1 cup,1 cup
2342069,121,Quantity not specified,Quantity not specified
2342070,249,1 cup,1 cup
2342070,311,Quantity not specified,Quantity not specified
2342071,249,1 cup,1 cup
2342071,311,Quantity not specified,Quantity not specified
2342072,249,1 cup,1 cup
2342072,311,Quantity not specified,Quantity not specified
2342073,252,1 cup,1 cup
2342073,189,Quantity not specified,Quantity not specified
2342074,189,Quantity not specified,Quantity not specified
2342074,252,1 cup,1 cup
2342075,252,1 cup,1 cup
2342075,189,Quantity not specified,Quantity not specified
2342076,252,1 cup,1 cup
2342076,189,Quantity not specified,Quantity not specified
2342077,252,1 cup,1 cup
2342077,189,Quantity not specified,Quantity not specified
2342078,189,Quantity not specified,Quantity not specified
2342078,252,1 cup,1 cup
2342079,162,1 cup,1 cup
2342079,121,Quantity not specified,Quantity not specified
2342080,220,Quantity not specified,Quantity not specified
2342080,220,1 cup,1 cup
2342081,217,Quantity not specified,Quantity not specified
2342081,217,1 cup,1 cup
2342082,217,Quantity not specified,Quantity not specified
2342082,217,1 cup,1 cup
2342083,249,1 cup,1 cup
2342083,311,Quantity not specified,Quantity not specified
2342084,249,1 cup,1 cup
2342084,311,Quantity not specified,Quantity not specified
2342085,121,Quantity not specified,Quantity not specified
2342085,162,1 cup,1 cup
2342086,121,Quantity not specified,Quantity not specified
2342086,162,1 cup,1 cup
2342087,244,Quantity not specified,Quantity not specified
2342087,244,1 cup,1 cup
2342088,315,Quantity not specified,Quantity not specified
2342088,252,1 cup,1 cup
2342089,315,Quantity not specified,Quantity not specified
2342089,252,1 cup,1 cup
2342090,315,Quantity not specified,Quantity not specified
2342090,252,1 cup,1 cup
2342091,21,1 roll,1 roll
2342091,202,Quantity not specified,Quantity not specified
2342091,162,1 cup,1 cup
2342092,189,Quantity not specified,Quantity not specified
2342092,252,1 cup,1 cup
2342093,230,Quantity not specified,Quantity not specified
2342093,230,1 cup,1 cup
2342094,219,"1 cup, boneless","1 cup, boneless"
2342094,164,Quantity not specified,Quantity not specified
2342094,219,"1 cup, NFS","1 cup, NFS"
2342094,177,1 cup (yield after bone removed),1 cup (yield after bone removed)
2342095,189,Quantity not specified,Quantity not specified
2342095,252,1 cup,1 cup
2342096,189,Quantity not specified,Quantity not specified
2342096,252,1 cup,1 cup
2342097,189,Quantity not specified,Quantity not specified
2342097,252,1 cup,1 cup
2342098,311,Quantity not specified,Quantity not specified
2342098,249,1 cup,1 cup
2342099,249,1 cup,1 cup
2342099,311,Quantity not specified,Quantity not specified
2342100,531,1 KFC Bowl,1 KFC Bowl
2342100,531,Quantity not specified,Quantity not specified
2342101,162,Quantity not specified,Quantity not specified
2342101,162,1 cup,1 cup
2342102,162,Quantity not specified,Quantity not specified
2342102,162,1 cup,1 cup
2342103,252,Quantity not specified,Quantity not specified
2342103,252,1 cup,1 cup
2342104,252,1 cup,1 cup
2342104,252,Quantity not specified,Quantity not specified
2342105,252,1 cup,1 cup
2342105,252,Quantity not specified,Quantity not specified
2342106,252,1 cup,1 cup
2342106,252,Quantity not specified,Quantity not specified
2342107,252,Quantity not specified,Quantity not specified
2342107,252,1 cup,1 cup
2342108,252,Quantity not specified,Quantity not specified
2342108,252,1 cup,1 cup
2342109,252,Quantity not specified,Quantity not specified
2342109,252,1 cup,1 cup
2342110,252,Quantity not specified,Quantity not specified
2342110,252,1 cup,1 cup
2342111,252,1 cup,1 cup
2342111,252,Quantity not specified,Quantity not specified
2342112,247,Quantity not specified,Quantity not specified
2342112,247,1 cup,1 cup
2342113,202,Quantity not specified,Quantity not specified
2342113,162,1 cup,1 cup
2342114,202,Quantity not specified,Quantity not specified
2342114,162,1 cup,1 cup
2342115,224,1 cup,1 cup
2342115,280,Quantity not specified,Quantity not specified
2342116,280,Quantity not specified,Quantity not specified
2342116,224,1 cup,1 cup
2342117,224,1 cup,1 cup
2342117,280,Quantity not specified,Quantity not specified
2342118,224,1 cup,1 cup
2342118,280,Quantity not specified,Quantity not specified
2342119,280,Quantity not specified,Quantity not specified
2342119,224,1 cup,1 cup
2342120,224,1 cup,1 cup
2342120,280,Quantity not specified,Quantity not specified
2342121,220,1 cup,1 cup
2342121,220,Quantity not specified,Quantity not specified
2342122,244,1 cup,1 cup
2342122,305,Quantity not specified,Quantity not specified
2342123,244,1 cup,1 cup
2342123,305,Quantity not specified,Quantity not specified
2342124,202,Quantity not specified,Quantity not specified
2342124,162,1 cup,1 cup
2342125,162,1 cup,1 cup
2342125,202,Quantity not specified,Quantity not specified
2342126,315,Quantity not specified,Quantity not specified
2342126,252,1 cup,1 cup
2342127,252,1 cup,1 cup
2342127,315,Quantity not specified,Quantity not specified
2342128,384,1 KFC Bowl,1 KFC Bowl
2342128,480,Quantity not specified,Quantity not specified
2342129,217,1 cup,1 cup
2342129,217,Quantity not specified,Quantity not specified
2342129,499,1 Jack-in-the-Box Bowl,1 Jack-in-the-Box Bowl
2342130,217,Quantity not specified,Quantity not specified
2342130,217,1 cup,1 cup
2342131,315,Quantity not specified,Quantity not specified
2342131,252,1 cup,1 cup
2342132,252,1 cup,1 cup
2342132,315,Quantity not specified,Quantity not specified
2342133,311,Quantity not specified,Quantity not specified
2342133,249,1 cup,1 cup
2342134,249,1 cup,1 cup
2342134,311,Quantity not specified,Quantity not specified
2342135,311,Quantity not specified,Quantity not specified
2342135,249,1 cup,1 cup
2342136,311,Quantity not specified,Quantity not specified
2342136,249,1 cup,1 cup
2342137,1260,"1 pie, any size","1 pie, any size"
2342137,250,1 individual pie,1 individual pie
2342137,200,1 cup,1 cup
2342137,250,Quantity not specified,Quantity not specified
2342137,210,"1 slice, any size","1 slice, any size"
2342137,10,1 cubic inch,1 cubic inch
2342138,162,1 cup,1 cup
2342138,162,Quantity not specified,Quantity not specified
2342139,162,Quantity not specified,Quantity not specified
2342139,162,1 cup,1 cup
2342140,244,Quantity not specified,Quantity not specified
2342140,244,1 cup,1 cup
2342141,244,1 cup,1 cup
2342141,244,Quantity not specified,Quantity not specified
2342142,249,1 cup,1 cup
2342142,249,Quantity not specified,Quantity not specified
2342143,249,1 cup,1 cup
2342143,249,Quantity not specified,Quantity not specified
2342144,223,Quantity not specified,Quantity not specified
2342144,196,1 cup (yield after bone removed),1 cup (yield after bone removed)
2342144,223,"1 cup, boneless","1 cup, boneless"
2342144,223,"1 cup, NFS","1 cup, NFS"
2342145,300,Quantity not specified,Quantity not specified
2342145,240,1 cup,1 cup
2342146,220,Quantity not specified,Quantity not specified
2342146,220,1 cup,1 cup
2342147,304,Quantity not specified,Quantity not specified
2342147,243,1 cup,1 cup
2342148,280,Quantity not specified,Quantity not specified
2342148,224,1 cup,1 cup
2342149,305,Quantity not specified,Quantity not specified
2342149,244,1 cup,1 cup
2342150,305,Quantity not specified,Quantity not specified
2342150,244,1 cup,1 cup
2342151,250,1 cup,1 cup
2342151,125,Quantity not specified,Quantity not specified
2342152,126,Quantity not specified,Quantity not specified
2342152,252,1 cup,1 cup
2342153,224,1 cup,1 cup
2342153,280,Quantity not specified,Quantity not specified
2342154,86,Quantity not specified,Quantity not specified
2342154,173,1 cup,1 cup
2342155,175,1 cup,1 cup
2342155,88,Quantity not specified,Quantity not specified
2342156,189,Quantity not specified,Quantity not specified
2342156,252,1 cup,1 cup
2342157,220,Quantity not specified,Quantity not specified
2342157,220,1 cup,1 cup
2342158,240,1 cup,1 cup
2342158,300,Quantity not specified,Quantity not specified
2342159,220,Quantity not specified,Quantity not specified
2342159,220,1 cup,1 cup
2342160,165,1 cup,1 cup
2342160,124,Quantity not specified,Quantity not specified
2342161,280,1 cup,1 cup
2342161,210,Quantity not specified,Quantity not specified
2342162,305,Quantity not specified,Quantity not specified
2342162,244,1 cup,1 cup
2342163,305,Quantity not specified,Quantity not specified
2342163,244,1 cup,1 cup
2342164,121,Quantity not specified,Quantity not specified
2342164,162,1 cup,1 cup
2342165,121,Quantity not specified,Quantity not specified
2342165,162,1 cup,1 cup
2342166,202,1 shishkabob,1 shishkabob
2342166,115,Quantity not specified,Quantity not specified
2342166,154,1 cup,1 cup
2342167,187,Quantity not specified,Quantity not specified
2342167,249,1 cup,1 cup
2342168,187,Quantity not specified,Quantity not specified
2342168,227,1 large piece with sauce,1 large piece with sauce
2342168,249,1 cup,1 cup
2342168,113,1 small piece with sauce,1 small piece with sauce
2342168,170,1 medium piece with sauce,1 medium piece with sauce
2342169,134,Quantity not specified,Quantity not specified
2342169,134,1 beef roll,1 beef roll
2342170,249,1 cup,1 cup
2342170,187,Quantity not specified,Quantity not specified
2342171,189,Quantity not specified,Quantity not specified
2342171,252,1 cup,1 cup
2342172,189,Quantity not specified,Quantity not specified
2342172,252,1 cup,1 cup
2342173,217,1 cup,1 cup
2342173,163,Quantity not specified,Quantity not specified
2342174,163,Quantity not specified,Quantity not specified
2342174,217,1 cup,1 cup
2342175,163,Quantity not specified,Quantity not specified
2342175,217,1 cup,1 cup
2342176,163,Quantity not specified,Quantity not specified
2342176,217,1 cup,1 cup
2342177,217,1 cup,1 cup
2342177,163,Quantity not specified,Quantity not specified
2342178,220,1 cup,1 cup
2342178,165,Quantity not specified,Quantity not specified
2342179,121,Quantity not specified,Quantity not specified
2342179,162,1 cup,1 cup
2342180,163,Quantity not specified,Quantity not specified
2342180,217,1 cup,1 cup
2342181,163,Quantity not specified,Quantity not specified
2342181,217,1 cup,1 cup
2342182,189,Quantity not specified,Quantity not specified
2342182,252,1 cup,1 cup
2342183,163,Quantity not specified,Quantity not specified
2342183,217,1 cup,1 cup
2342184,21,"1 oz, raw (yield after cooking)","1 oz, raw (yield after cooking)"
2342184,143,Quantity not specified,Quantity not specified
2342184,113,1 large patty,1 large patty
2342184,85,1 medium patty,1 medium patty
2342184,68,1 small patty,1 small patty
2342184,190,1 cup,1 cup
2342185,136,Quantity not specified,Quantity not specified
2342185,182,1 cup,1 cup
2342186,153,Quantity not specified,Quantity not specified
2342186,204,1 cup,1 cup
2342187,162,1 cup,1 cup
2342187,121,Quantity not specified,Quantity not specified
2342188,252,1 cup,1 cup
2342188,189,Quantity not specified,Quantity not specified
2342189,252,1 cup,1 cup
2342189,189,Quantity not specified,Quantity not specified
2342190,100,Quantity not specified,Quantity not specified
2342190,133,1 cup,1 cup
2342191,146,Quantity not specified,Quantity not specified
2342191,195,1 cup,1 cup
2342192,235,1 cup,1 cup
2342192,176,Quantity not specified,Quantity not specified
2342193,134,Quantity not specified,Quantity not specified
